plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_3ha_merged_id,v120_3ha_merged_cluster,v120_3ha_merged_area_ha,v120_3ha_merged_bdist_m,v120_3ha_snic_id,v120_3ha_snic_cluster,v120_3ha_snic_area_ha,v120_3ha_snic_bdist_m,v120_3ha_dissolved_id,v120_3ha_dissolved_cluster,v120_3ha_dissolved_area_ha,v120_3ha_dissolved_bdist_m
20.761327_84.711584,20.761327,84.711584,ANGUL,ATHAMALLIK,GHANAJODI,,54,21,7.437466440696206,8.616996148908855,11.8,48.0,0.0,6,10.761905675737685,False,"{""anogeissus latifolia"": 0.637, ""antidesma acidum"": 2.546, ""butea superba"": 54.113, ""combretum roxburghii"": 0.318, ""dioscorea bulbifera"": 0.318, ""diospyros melanoxylon"": 0.637, ""diospyros montana"": 434.254, ""gardenia turgida"": 243.03, ""haldina cordifolia"": 837.951, ""helicteres isora"": 1.91, ""holarrhena antidysenterica"": 4.218, ""lagerstroemia parviflora"": 476.828, ""terminalia alata"": 206.981, ""terminalia bellirica"": 694.393}",133.0,5.0,1.7638642618099598,6.168710465711416,-58471452.0,5.0,0.23050509478908435,6.168710465711416,67.0,5.0,27.690452403870108,8.994365673224001
20.76148_84.72302,20.76148,84.72302,ANGUL,ATHAMALLIK,GHANAJODI,,63,30,9.615795493997476,10.910118548927612,14.86,43.0,0.011420322692638001,12,11.162066675511593,False,"{""albizia procera"": 376.64, ""buchanania lanzan"": 101.859, ""butea superba"": 30.796, ""careya arborea"": 31.831, ""cassia fistula"": 232.048, ""diospyros melanoxylon"": 0.955, ""diospyros montana"": 2.308, ""gardenia turgida"": 198.466, ""holarrhena antidysenterica"": 44.404, ""lagerstroemia parviflora"": 277.487, ""lannea coromandelica"": 183.665, ""semecarpus anacardium"": 0.318, ""shorea robusta"": 49.736, ""tectona grandis"": 1094.19, ""termanalia chebula"": 140.375, ""terminalia alata"": 1589.958}",192.0,5.0,2.856299109230386,10.752829606307756,726123180.0,5.0,0.481060997795013,10.752829606307756,70.0,5.0,8.555351688891776,7.343720570746364
20.761498_84.715991,20.761498,84.715991,ANGUL,ATHAMALLIK,GHANAJODI,,188,76,3.92646384094385,6.381133562625393,11.76,38.0,0.0,10,7.974500306499178,False,"{""anacardium occidentale"": 286.479, ""anogeissus latifolia"": 1658.076, ""antidesma acidum"": 1.273, ""buchanania lanzan"": 103.132, ""butea superba"": 28.648, ""cassia fistula"": 5.093, ""cleistanthus collinus"": 71.62, ""dioscorea bulbifera"": 1.273, ""diospyros melanoxylon"": 81.487, ""diospyros montana"": 4217.924, ""gardenia turgida"": 254.011, ""helicteres isora"": 2.546, ""holarrhena antidysenterica"": 195.124, ""lagerstroemia parviflora"": 660.811, ""lannea coromandelica"": 507.386, ""smilax zeylanica"": 23.555, ""stachytarpheta jamaicensis"": 81.487, ""terminalia alata"": 561.499}",167.0,5.0,3.006611170594561,3.1462145156338908,-1216677497.0,5.0,1.0823788709515036,3.1462145156338908,67.0,5.0,27.690452403870108,1.1022686488909927
20.76178_84.706629,20.76178,84.706629,ANGUL,ATHAMALLIK,GHANAJODI,,53,16,5.341069086968302,7.999367888748418,8.2,38.0,0.0,5,7.360916118000159,False,"{""anacardium occidentale"": 0.318, ""anogeissus latifolia"": 0.318, ""antidesma acidum"": 3.183, ""butea superba"": 67.004, ""casearia elliptica"": 43.37, ""climber1 nudurunai"": 1.989, ""dioscorea bulbifera"": 0.318, ""diospyros melanoxylon"": 4.854, ""diospyros montana"": 373.935, ""gardenia turgida"": 25.783, ""haldina cordifolia"": 357.223, ""holarrhena antidysenterica"": 8.117, ""lagerstroemia parviflora"": 425.978, ""manilkara hexandra"": 0.318, ""schleichera oleosa"": 0.318, ""terminalia alata"": 155.256, ""unidentified climber"": 0.318}",116.0,5.0,2.675847229777838,1.515534296115911,379935697.0,5.0,0.7315988520653398,1.515534296115911,67.0,5.0,27.690452403870108,1.3580948870347243
20.763036_84.72282,20.763036,84.72282,ANGUL,ATHAMALLIK,GHANAJODI,,27,13,12.374889517547212,13.467069131765395,12.8,68.0,0.0,6,10.798050754388592,False,"{""anogeissus latifolia"": 260.935, ""diospyros melanoxylon"": 0.955, ""haldina cordifolia"": 103.132, ""holarrhena antidysenterica"": 1.592, ""lagerstroemia parviflora"": 81.567, ""lannea coromandelica"": 1145.916, ""schleichera oleosa"": 0.318, ""tectona grandis"": 460.117, ""wrightia tinctoria"": 27.056}",191.0,3.0,2.685921717866176,28.77981230072336,-228211292.0,3.0,0.4209283010732978,9.526813457770956,73.0,3.0,64.74864481015408,28.506275098902908
20.76408_84.715482,20.76408,84.715482,ANGUL,ATHAMALLIK,GHANAJODI,,12,2,2.5771074457180143,2.592795497185741,1.1320000000000001,98.0,0.0,2,18.780283284843648,False,"{""butea superba"": 2.706, ""diospyros melanoxylon"": 1.989, ""hyptis suaveolens"": 0.955, ""lagerstroemia parviflora"": 20.372, ""phoenix dactylifera"": 827.924}",152.0,4.0,2.9564885787691386,0.24907805190107,356352953.0,4.0,0.17037409193652225,0.24907805190107,,,,
20.764457_84.718917,20.764457,84.718917,ANGUL,ATHAMALLIK,GHANAJODI,,49,22,17.595640751205867,18.021488924074053,21.2,43.0,0.0,7,14.106915410417997,False,"{""aegle marmelos"": 0.318, ""butea superba"": 141.25, ""casearia elliptica"": 215.973, ""chloroxylon swietenia"": 928.192, ""cleistanthus collinus"": 1064.03, ""diospyros montana"": 894.928, ""helicteres isora"": 5.173, ""holarrhena antidysenterica"": 0.318, ""lagerstroemia parviflora"": 169.102, ""schleichera oleosa"": 2037.502, ""wrightia tinctoria"": 119.525}",175.0,3.0,1.7638817744553708,16.442162451262952,-1730204953.0,3.0,0.42092601778737765,16.442162451262952,73.0,3.0,64.74864481015408,18.683204463418715
20.767532_84.743722,20.767532,84.743722,ANGUL,ATHAMALLIK,KANTAPADA,,18,5,11.776556953547336,12.354258031616524,8.6,48.0,0.0007654403674113762,4,12.66873347011487,False,"{""anacardium occidentale"": 0.318, ""anogeissus latifolia"": 258.547, ""bauhinia roxburghiana"": 49.736, ""casearia elliptica"": 431.867, ""combretum roxburghii"": 13.449, ""diospyros melanoxylon"": 1.313, ""diospyros montana"": 7.958, ""holarrhena antidysenterica"": 0.637, ""lantana camara"": 7.958, ""miliusa tomentosa"": 58.012, ""shorea robusta"": 0.637, ""woodfordia fruticosa"": 1.273}",,,,,,,,,,,,
20.802758_84.651615,20.802758,84.651615,ANGUL,ATHAMALLIK,JOGI BANDHA,,20,10,17.060260489251302,17.094262142777513,28.4,58.0,0.0,7,20.562818647472877,False,"{""anogeissus latifolia"": 1795.586, ""azadirachta indica"": 735.296, ""butea superba"": 2.865, ""chloroxylon swietenia"": 0.318, ""cleistanthus collinus"": 0.716, ""diospyros melanoxylon"": 0.318, ""diospyros montana"": 103.132, ""ficus lutescens"": 412.53, ""holarrhena antidysenterica"": 1.035, ""lagerstroemia parviflora"": 867.394, ""miliusa tomentosa"": 58.012, ""smilax zeylanica"": 0.637, ""ventilago denticulata"": 0.318, ""wrightia tinctoria"": 315.843}",47.0,5.0,2.83598333213662,15.588910606418697,-1070479864.0,5.0,0.891882799423142,14.411089472733613,35.0,5.0,18.03858416287736,55.80610483771088
20.803186_84.650445,20.803186,84.650445,ANGUL,ATHAMALLIK,JOGI BANDHA,,19,6,18.863593635294215,18.88339472938509,16.4,78.0,0.0,4,27.586856802595193,False,"{""anogeissus latifolia"": 1790.99, ""antidesma acidum"": 0.318, ""azadirachta indica"": 676.409, ""bridelia squamosa/retusa"": 1.035, ""dioscorea bulbifera"": 0.716, ""diospyros melanoxylon"": 0.318, ""diospyros montana"": 168.386, ""grewia helicterifolia"": 0.318, ""holarrhena antidysenterica"": 0.318, ""lannea coromandelica"": 1857.975, ""morinda pubescens"": 0.497, ""olax scandens"": 0.318, ""smilax zeylanica"": 0.318, ""stachytarpheta jamaicensis"": 0.318, ""terminalia alata"": 0.318}",47.0,5.0,2.83598333213662,12.477469981239347,497253978.0,5.0,0.2505286663550379,2.4774701654294744,35.0,5.0,18.03858416287736,32.82470963626242
20.803305_84.650996,20.803305,84.650996,ANGUL,ATHAMALLIK,JOGI BANDHA,,20,6,11.216738157552173,11.362459726697033,11.4,68.0,0.0,3,16.870423967740905,False,"{""anogeissus latifolia"": 511.285, ""butea superba"": 1.273, ""casearia elliptica"": 0.497, ""cleistanthus collinus"": 353.801, ""combretum roxburghii"": 0.716, ""dalbergia sissoo"": 0.318, ""dioscorea bulbifera"": 0.318, ""holarrhena antidysenterica"": 1.214, ""lagerstroemia parviflora"": 580.995, ""smilax zeylanica"": 0.318, ""stachytarpheta jamaicensis"": 0.318, ""terminalia alata"": 0.318, ""wrightia tinctoria"": 0.497}",47.0,5.0,2.83598333213662,10.837615360194185,-1070479864.0,5.0,0.891882799423142,0.8367700084475906,35.0,5.0,18.03858416287736,63.227451115217384
20.803378_84.649662,20.803378,84.649662,ANGUL,ATHAMALLIK,JOGI BANDHA,,18,5,8.101128621491275,12.866558460379107,10.8,93.0,0.0,5,17.50704374010849,False,"{""anacardium occidentale"": 471.815, ""cleistanthus collinus"": 3.581, ""dioscorea bulbifera"": 0.318, ""diospyros melanoxylon"": 21.088, ""diospyros montana"": 1169.63, ""eupatorium odoratum"": 0.716, ""holarrhena antidysenterica"": 1.989, ""lagerstroemia parviflora"": 325.949, ""madhuca indica"": 0.716, ""semecarpus anacardium"": 0.318, ""smilax zeylanica"": 0.637, ""terminalia alata"": 296.426, ""terminalia arjuna"": 0.318}",44.0,5.0,2.1946288631213213,7.955157390292076,-554994240.0,5.0,0.4709935476738777,2.045021099847886,35.0,5.0,18.03858416287736,71.08601490790149
20.80382_84.649267,20.80382,84.649267,ANGUL,ATHAMALLIK,JOGI BANDHA,,17,6,14.119777442428473,14.180881450976955,13.8,63.0,0.0,6,28.170424927265476,False,"{""anogeissus latifolia"": 1.989, ""cleistanthus collinus"": 214.7, ""climber7 akandabindhu"": 0.318, ""dalbergia paniculata"": 1184.749, ""dioscorea bulbifera"": 1.035, ""diospyros melanoxylon"": 1696.273, ""holarrhena antidysenterica"": 8.276, ""lagerstroemia parviflora"": 114.91, ""madhuca indica"": 1070.794, ""smilax zeylanica"": 0.318, ""terminalia alata"": 268.017}",44.0,5.0,2.1946288631213213,12.67812710723418,833058192.0,5.0,0.7816482203045898,9.519899531403102,35.0,5.0,18.03858416287736,98.84468340606657
20.804067_84.651992,20.804067,84.651992,ANGUL,ATHAMALLIK,JOGI BANDHA,,19,6,16.35755048052083,16.684735991000498,15.8,28.0,0.0,4,20.90234919273559,False,"{""anogeissus latifolia"": 20.69, ""buchanania lanzan"": 13.449, ""cleistanthus collinus"": 240.722, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 8.276, ""lagerstroemia parviflora"": 1054.004, ""lannea coromandelica"": 860.71, ""manilkara hexandra"": 0.318, ""shrub golimonji"": 1.035, ""smilax zeylanica"": 0.318, ""terminalia alata"": 109.658, ""unidentified climber"": 0.716}",54.0,5.0,2.615523440559061,35.779347930611976,-1456574579.0,5.0,0.3306982702179561,4.220651871616015,35.0,5.0,18.03858416287736,49.132238908726436
20.805056_84.651723,20.805056,84.651723,ANGUL,ATHAMALLIK,JOGI BANDHA,,14,4,12.194148149749262,14.625798680213679,11.6,58.0,0.0,4,21.008452488130185,False,"{""anogeissus latifolia"": 727.577, ""azadirachta indica"": 561.499, ""buchanania lanzan"": 114.91, ""butea superba"": 1.273, ""diospyros melanoxylon"": 0.716, ""grewia tiliifolia"": 0.716, ""holarrhena antidysenterica"": 1.273, ""lagerstroemia parviflora"": 191.066, ""schleichera oleosa"": 0.318, ""smilax zeylanica"": 0.716, ""terminalia alata"": 240.722}",56.0,5.0,2.956244860826025,15.75298124737737,-1052889306.0,5.0,0.38080406277978684,2.667965077025471,35.0,5.0,18.03858416287736,141.10757053017338
20.805103_84.650732,20.805103,84.650732,ANGUL,ATHAMALLIK,JOGI BANDHA,,11,2,11.677670366663635,12.575300761109746,4.198,88.0,0.0,2,30.716904016735803,False,"{""anogeissus latifolia"": 9.629, ""buchanania lanzan"": 89.525, ""butea monosperma"": 357.223, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 7.958, ""madhuca indica"": 1263.372, ""pterocarpus marsupium"": 17.587, ""terminalia alata"": 3.263}",46.0,5.0,2.6556015798943857,29.376145539798564,196497365.0,5.0,0.6213106774914562,0.6238541630528677,35.0,5.0,18.03858416287736,102.9607557606741
20.805368_84.649812,20.805368,84.649812,ANGUL,ATHAMALLIK,JOGI BANDHA,,6,0,0.21713966480446928,,0.5919999999999999,8.0,0.0,0,,True,"{""anogeissus latifolia"": 0.716, ""cassia fistula"": 0.716, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 0.318, ""miliusa tomentosa"": 0.716, ""schleichera oleosa"": 11.459}",48.0,5.0,1.9441013746207059,0.8768029906383404,-702685265.0,5.0,0.7716276443390264,0.8768028264971528,35.0,5.0,18.03858416287736,3.7116964163463995
20.806103_84.651004,20.806103,84.651004,ANGUL,ATHAMALLIK,JOGI BANDHA,,16,5,10.674902801077728,10.872617749389832,9.2,43.0,0.24955518275634184,5,18.652959330370134,False,"{""anogeissus latifolia"": 108.225, ""bridelia retusa"": 1.273, ""buchanania lanzan"": 0.318, ""cassia fistula"": 15.597, ""cleistanthus collinus"": 136.635, ""climber samnai"": 0.318, ""dalbergia paniculata"": 232.048, ""dioscorea bulbifera"": 0.318, ""holarrhena antidysenterica"": 1.273, ""miliusa tomentosa"": 3.899, ""shorea robusta"": 390.646, ""smilax zeylanica"": 1.273, ""terminalia alata"": 673.544}",46.0,5.0,2.6556015798943857,6.191440355561016,1207998857.0,5.0,0.28059211813421253,6.191440355561016,35.0,5.0,18.03858416287736,99.78082236671774
20.825695_84.645693,20.825695,84.645693,ANGUL,ATHAMALLIK,ANANDA PUR,,5,1,10.366624233851956,12.0,3.0300000000000002,68.0,0.0,1,19.09859317102744,False,"{""bridelia squamosa/retusa"": 336.215, ""diospyros melanoxylon"": 0.318, ""ixora pavetta"": 0.716, ""stachytarpheta jamaicensis"": 0.318}",20.0,4.0,2.6856400366577797,5.1424370554064245,29032413.0,4.0,0.6714102450291775,5.1424370554064245,12.0,4.0,14.268234359353729,60.53276243710493
20.825723_84.645635,20.825723,84.645635,ANGUL,ATHAMALLIK,ANANDA PUR,,12,3,6.733686916138077,10.32578313253012,6.9,33.0,0.0,3,12.520188856562433,False,"{""buchanania lanzan"": 53.794, ""cassine glauca"": 127.324, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 46.473, ""ixora pavetta"": 9.629, ""madhuca indica"": 215.177, ""terminalia alata"": 200.761}",20.0,4.0,2.6856400366577797,10.6523754230468,29032413.0,4.0,0.6714102450291775,10.6523754230468,12.0,4.0,14.268234359353729,66.434456649946
20.825966_84.644815,20.825966,84.644815,ANGUL,ATHAMALLIK,ANANDA PUR,,16,7,11.961087088125916,13.344788841534289,12.84,63.0,0.0,5,11.277264539082868,False,"{""anogeissus latifolia"": 49.736, ""buchanania lanzan"": 71.938, ""cleistanthus collinus"": 0.716, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 26.101, ""ixora pavetta"": 46.553, ""lannea coromandelica"": 49.736, ""smilax zeylanica"": 0.318, ""stachytarpheta jamaicensis"": 0.318, ""terminalia alata"": 674.419}",20.0,4.0,2.6856400366577797,13.883319171627553,1528596017.0,4.0,0.21044182502046746,6.116680989571008,12.0,4.0,14.268234359353729,35.79425432273399
20.826051_84.646594,20.826051,84.646594,ANGUL,ATHAMALLIK,ANANDA PUR,,8,3,13.974001978835068,14.314078784667018,7.433999999999999,88.0,0.0,3,23.130518396022122,False,"{""azadirachta indica"": 1.273, ""cleistanthus collinus"": 169.42, ""diospyros melanoxylon"": 0.318, ""madhuca indica"": 1559.718, ""tectona grandis"": 3.899, ""terminalia alata"": 115.228}",30.0,4.0,1.1724652096350918,19.241288684849923,1927412230.0,4.0,0.5712008130669494,0.7587112650017446,12.0,4.0,14.268234359353729,14.724236660106511
20.827024_84.643543,20.827024,84.643543,ANGUL,ATHAMALLIK,ANANDA PUR,,8,2,9.782364998586374,11.549493957381388,7.359999999999999,78.0,0.0,2,32.30845344765475,False,"{""cassia fistula"": 325.949, ""cleistanthus collinus"": 1.273, ""diospyros melanoxylon"": 49.736, ""holarrhena antidysenterica"": 0.716, ""madhuca indica"": 1537.516, ""phoenix acaulis"": 49.736, ""terminalia alata"": 286.797}",8.0,1.0,2.946178315506407,15.326678666101676,990105188.0,1.0,0.15031537652651505,3.1632628589199707,17.0,1.0,1.3335748098555638,12.996379512325765
20.827087_84.646448,20.827087,84.646448,ANGUL,ATHAMALLIK,ANANDA PUR,,3,0,1.07,,1.0699999999999998,98.0,0.0,0,,True,"{""ixora pavetta"": 0.318, ""tectona grandis"": 0.318, ""terminalia alata"": 0.318}",26.0,4.0,2.405054491342233,42.85515349264349,401368986.0,4.0,0.0701474294087517,5.717034677672878,12.0,4.0,14.268234359353729,110.1556987871801
20.827346_84.642134,20.827346,84.642134,ANGUL,ATHAMALLIK,ANANDA PUR,,10,5,13.446413233749567,13.49016393442623,12.6,48.0,0.0,5,18.08000153523931,False,"{""anogeissus latifolia"": 240.722, ""buchanania lanzan"": 240.722, ""cleistanthus collinus"": 0.318, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 97.801, ""ixora pavetta"": 1.989, ""lannea coromandelica"": 484.149, ""stachytarpheta jamaicensis"": 1.273, ""terminalia alata"": 296.108}",10.0,4.0,2.7858426955442104,36.34516116730067,1890143181.0,4.0,0.5210923634525824,13.717625809211697,13.0,4.0,2.5365755653613475,34.09970232954637
20.828018_84.64283,20.828018,84.64283,ANGUL,ATHAMALLIK,ANANDA PUR,,10,5,18.64528892826874,19.84977170828021,12.440000000000001,58.0,0.32606518221742814,5,18.398311421423102,False,"{""albizia saman"": 1016.125, ""cleistanthus collinus"": 129.313, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 22.998, ""lagerstroemia parviflora"": 22.998, ""shorea robusta"": 673.544, ""syzygium cumini"": 0.716, ""terminalia alata"": 199.262}",10.0,4.0,2.7858426955442104,23.484781287830238,28085575.0,4.0,0.4910297520034863,19.45916107730442,13.0,4.0,2.5365755653613475,29.93094889985431
20.828198_84.64423,20.828198,84.64423,ANGUL,ATHAMALLIK,ANANDA PUR,,10,4,11.355777023929589,11.432040627885504,5.34,88.0,0.0,4,13.846480048994895,False,"{""azadirachta indica"": 1.989, ""cleistanthus collinus"": 2.865, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 20.69, ""lannea coromandelica"": 574.947, ""syzygium cumini"": 240.722, ""terminalia alata"": 26.42}",10.0,4.0,2.7858426955442104,3.1857139977335303,571050076.0,4.0,0.3306939380937526,3.1857139977335303,,,,
20.926499_85.652478,20.926499,85.652478,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,13,4,42.53505008281411,43.77544059124502,33.839999999999996,23.0,0.6092751794305546,2,17.10915638237875,False,"{""diospyros melanoxylon"": 13.449, ""holarrhena antidysenterica"": 5.73, ""madhuca indica"": 369.956, ""shorea robusta"": 614.736, ""syzygium cumini"": 5.093}",236.0,4.0,2.79862221597494,1.726768556578967,-1682745018.0,4.0,0.2808654159627927,1.726768556578967,83.0,4.0,23.07480620518353,42.54861212914265
20.926894_85.66691,20.926894,85.66691,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,6,4,9.302095238095239,9.315246465418419,7.6,8.0,0.0,3,7.241549910681238,False,"{""cassia fistula"": 167.511, ""madhuca indica"": 20.372, ""miliusa tomentosa"": 0.637, ""phoenix acaulis"": 20.372}",316.0,4.0,2.628123074118988,12.90802442550145,-1770203072.0,4.0,0.28086828533778707,12.90802442550145,,,,
20.927937_85.652632,20.927937,85.652632,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,15,6,4.259697956766362,8.166666666666666,8.4,23.0,0.6416938110749187,2,5.092958178940651,False,"{""casearia elliptica"": 25.783, ""diospyros melanoxylon"": 1.989, ""gardenia gummifera"": 1.989, ""madhuca indica"": 66.527, ""shorea robusta"": 172.444}",242.0,4.0,2.5077276494393232,29.869666554615705,1564373758.0,4.0,0.7924415923112322,2.959486294126151,83.0,4.0,23.07480620518353,76.85914362118973
20.931564_85.663294,20.931564,85.663294,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,8,5,12.089761939535562,12.204181013280866,10.6,23.0,0.9429433815296236,2,17.952677580765794,False,"{""buchanania lanzan"": 76.474, ""casearia elliptica"": 0.716, ""diospyros melanoxylon"": 6.446, ""shorea robusta"": 1541.336, ""syzygium cumini"": 9.629}",294.0,4.0,2.5578979680022234,19.79774464190248,1250360483.0,4.0,0.5617347799216929,19.79774464190248,78.0,4.0,136.25663089294642,96.2126872661542
20.931593_85.663369,20.931593,85.663369,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,15,10,14.844234659474036,14.92927575654539,19.6,33.0,0.1362103843560351,7,5.443099053742821,False,"{""buchanania lanzan"": 22.998, ""cassia fistula"": 20.372, ""diospyros melanoxylon"": 0.716, ""emblica officinal"": 20.372, ""jasminum scandens"": 0.318, ""madhuca indica"": 0.318, ""other"": 20.372, ""pogostemon benghalense"": 0.318, ""shorea robusta"": 32.149, ""spondias pinnata"": 97.721, ""termanalia chebula"": 20.372}",294.0,4.0,2.5578979680022234,17.12151197915273,1250360483.0,4.0,0.5617347799216929,17.12151197915273,78.0,4.0,136.25663089294642,102.24100370584924
20.934691_85.665477,20.934691,85.665477,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,19,9,9.927050427050427,11.56941566514712,14.0,18.0,0.796887796887797,3,8.735837987488477,False,"{""azadirachta indica"": 2.865, ""buchanania lanzan"": 31.831, ""diospyros melanoxylon"": 3.263, ""holarrhena antidysenterica"": 19.894, ""jasminum scandens"": 5.093, ""madhuca indica"": 70.108, ""shorea robusta"": 542.002, ""syzygium cumini"": 5.093}",313.0,4.0,2.688305992159917,27.243067437368556,674906794.0,4.0,0.29089862502035463,5.040969363016884,78.0,4.0,136.25663089294642,120.21038558498277
20.935038_85.668127,20.935038,85.668127,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,16,8,5.730907282886638,6.652797783933518,7.2,8.0,0.1432427313192537,5,14.960564650638162,False,"{""buchanania lanzan"": 323.721, ""diospyros melanoxylon"": 1.989, ""madhuca indica"": 483.592, ""other"": 0.318, ""shorea robusta"": 240.722, ""syzygium cumini"": 133.77, ""tectona grandis"": 496.404}",338.0,4.0,2.798652400403641,12.73826065586418,-616233218.0,4.0,0.33102324546350953,12.73826065586418,78.0,4.0,136.25663089294642,234.57006709360348
20.967839_85.697164,20.967839,85.697164,DHENKANAL,KANKADAHAD,KANKANA,,17,8,8.05804017625866,8.083795404002966,13.62,28.0,0.6825394011381566,2,14.920775914865189,False,"{""casearia elliptica"": 0.669, ""diospyros melanoxylon"": 1.273, ""holarrhena antidysenterica"": 1.02, ""lagerstroemia parviflora"": 2.308, ""madhuca indica"": 507.727, ""shorea robusta"": 1102.944}",449.0,4.0,1.6852348831760722,19.397801432220962,41292793.0,4.0,0.29090377961585356,0.0753683360245959,58.0,4.0,27.689440380030103,19.053427115096003
20.968462_85.697621,20.968462,85.697621,DHENKANAL,KANKADAHAD,KANKANA,,16,8,2.699959726137737,2.782986847687739,3.02,2.5,0.0,3,5.451056800897415,False,"{""buchanania lanzan"": 20.372, ""combretum roxburghii"": 0.716, ""diospyros melanoxylon"": 49.02, ""gardenia gummifera"": 5.093, ""holarrhena antidysenterica"": 0.318, ""madhuca indica"": 122.072}",449.0,4.0,1.6852348831760722,2.7431854236386974,-451021392.0,4.0,0.2608102477900338,2.7431854236386974,,,,
20.96877_85.697427,20.96877,85.697427,DHENKANAL,KANKADAHAD,KANKANA,,20,14,9.760009268004517,10.37489462794084,10.0,2.5,0.792562956988677,2,16.9841060699494,False,"{""combretum roxburghii"": 389.93, ""diospyros melanoxylon"": 5.59, ""gardenia gummifera"": 0.716, ""madhuca indica"": 770.39, ""shorea robusta"": 4457.373}",450.0,4.0,2.8087252077780627,22.299289156522626,-2140876354.0,4.0,0.6119010107651626,18.258344318895023,58.0,4.0,27.689440380030103,122.16806258336325
20.969023_85.695805,20.969023,85.695805,DHENKANAL,KANKADAHAD,KANKANA,,16,8,5.929800611846925,5.977969949194682,6.26,53.0,0.0,2,26.14119940284381,False,"{""diospyros melanoxylon"": 19.178, ""eucalyptus spp"": 1802.509, ""madhuca indica"": 3362.148, ""phoneix spp"": 15.597, ""syzygium cumini"": 0.669}",442.0,4.0,2.1065412314633583,29.34036842658308,2051287793.0,4.0,0.7523360804074534,0.15374175831989487,,,,
20.970158_85.69672,20.970158,85.69672,DHENKANAL,KANKADAHAD,KANKANA,,11,8,7.018225126199166,7.019014315375369,7.0,23.0,0.0,4,28.170424927265476,False,"{""cassia fistula"": 103.132, ""chloroxylon swietenia"": 241.04, ""combretum roxburghii"": 0.318, ""diospyros melanoxylon"": 0.318, ""madhuca indica"": 4359.97, ""terminalia alata"": 2578.31}",447.0,4.0,1.936012675815778,13.997913625066683,1728809795.0,4.0,0.4514019759694137,3.5275543607627613,58.0,4.0,27.689440380030103,236.7105345688496
20.970671_85.695629,20.970671,85.695629,DHENKANAL,KANKADAHAD,KANKANA,,11,6,4.093387002886751,4.104862495017936,4.4,28.0,0.0,4,8.806573517751543,False,"{""azadirachta indica"": 25.783, ""cassia florid"": 127.324, ""combretum roxburghii"": 1.214, ""diospyros melanoxylon"": 30.113, ""madhuca indica"": 217.485}",444.0,4.0,2.03632311881382,13.688550288670358,1308700749.0,4.0,0.5416820430752021,13.688550288670358,58.0,4.0,27.689440380030103,203.9087500736675
20.971334_85.696502,20.971334,85.696502,DHENKANAL,KANKADAHAD,KANKANA,,15,6,4.335539262362724,6.024001912502988,5.8,28.0,0.0,3,17.98450856938417,False,"{""casearia elliptica"": 161.861, ""combretum roxburghii"": 368.046, ""diospyros melanoxylon"": 338.204, ""holarrhena antidysenterica"": 1.273, ""madhuca indica"": 989.944, ""nux vomica"": 580.916, ""terminalia arjuna"": 66.925}",447.0,4.0,1.936012675815778,3.1670725467793055,-89851000.0,4.0,0.38118389916033935,3.1670725467793055,58.0,4.0,27.689440380030103,251.36354023729848
20.972437_85.695593,20.972437,85.695593,DHENKANAL,KANKADAHAD,KANKANA,,10,4,7.582366589327148,8.400000000000002,5.7,18.0,0.0,3,15.517606951459795,False,"{""buchanania lanzan"": 31.831, ""diospyros melanoxylon"": 69.471, ""gardenia gummifera"": 11.459, ""holarrhena antidysenterica"": 17.905, ""madhuca indica"": 823.627, ""syzygium cumini"": 11.459, ""terminalia bellirica"": 97.482}",441.0,4.0,2.0764465292178214,20.886382490137276,-258146279.0,4.0,0.7824294737389005,10.339704758904759,58.0,4.0,27.689440380030103,154.70095822464864
