plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_merged_id,v120_merged_cluster,v120_merged_area_ha,v120_merged_bdist_m,v120_snic_id,v120_snic_cluster,v120_snic_area_ha,v120_snic_bdist_m,v120_dissolved_id,v120_dissolved_cluster,v120_dissolved_area_ha,v120_dissolved_bdist_m,current_merged_id,current_merged_cluster,current_merged_area_ha,current_merged_bdist_m,current_snic_id,current_snic_cluster,current_snic_area_ha,current_snic_bdist_m,current_dissolved_id,current_dissolved_cluster,current_dissolved_area_ha,current_dissolved_bdist_m
21.023941_85.616045,21.023941,85.616045,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,29,10,15.43706660981443,15.884228998849252,17.0,53.0,0.18683376281492742,7,20.81746655641991,False,"{""anacardium occidentale"": 6.446, ""anogeissus latifolia"": 216.451, ""bridelia squamosa/retusa"": 5.173, ""buchanania lanzan"": 843.601, ""combretum roxburghii"": 33.98, ""diospyros melanoxylon"": 484.866, ""holarrhena antidysenterica"": 22.52, ""lagerstroemia parviflora"": 15.597, ""madhuca indica"": 1145.756, ""shorea robusta"": 801.982, ""termanalia chebula"": 35.094, ""terminalia alata"": 15.597, ""terminalia bellirica"": 665.427}",117.0,0.0,7.101589093582988,0.3090038178222323,-818976028.0,0.0,2.668112105364437,0.3090038178222323,92.0,0.0,148.58917322651305,329.33800393538854,114.0,0.0,7.031378463262996,0.49030863496409793,1674818561.0,0.0,0.9027445371547221,0.49030863496409793,119.0,0.0,127.9970912963435,247.8658147257324
21.040585_85.690666,21.040585,85.690666,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,16,5,19.89096746109479,20.630161783007125,18.0,28.0,0.38056371748830126,4,12.923381379061903,False,"{""buchanania lanzan"": 50.452, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 6.127, ""madhuca indica"": 0.716, ""shorea robusta"": 278.282, ""terminalia alata"": 267.699, ""terminalia bellirica"": 127.324}",167.0,0.0,10.010936045304902,2.514021309430764,1215419113.0,0.0,2.1566675857075377,2.514021309430764,52.0,0.0,217.4178535951837,133.54366694426977,160.0,0.0,9.098121959960029,2.514021309430764,-1491535524.0,0.0,1.7955496456859772,2.514021309430764,80.0,0.0,201.37348957650295,106.5850946452099
21.041399_85.688028,21.041399,85.688028,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,17,6,15.862085668811845,16.01619282750897,14.7,38.0,0.0012581702430155828,5,23.289673339114017,False,"{""anacardium occidentale"": 53.794, ""arbor tristis"": 6.446, ""casearia elliptica"": 11.22, ""combretum roxburghii"": 11.957, ""diospyros melanoxylon"": 45.837, ""holarrhena antidysenterica"": 1.989, ""shorea robusta"": 3.979, ""syzygium cumini"": 1577.623, ""termanalia chebula"": 861.028, ""terminalia bellirica"": 588.555}",167.0,0.0,10.010936045304902,0.15642051360875095,-894418919.0,0.0,3.5008142792653563,0.15642051360875095,52.0,0.0,217.4178535951837,220.16221690919946,151.0,0.0,9.037917951639649,95.69933083332594,-895958586.0,0.0,2.65821222474105,25.10789008758123,80.0,0.0,201.37348957650295,252.5342900290957
21.043315_85.689977,21.043315,85.689977,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,13,5,28.15037894318758,28.250037896013335,28.0,38.0,0.3973606495608003,4,15.024226627874919,False,"{""anogeissus latifolia"": 1.273, ""buchanania lanzan"": 103.132, ""chakunda"": 0.318, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 0.318, ""madhuca indica"": 81.806, ""pterocarpus marsupium"": 447.623, ""shorea robusta"": 418.769}",171.0,0.0,6.5502426818355985,29.758517292932638,-301352147.0,0.0,3.4205719000140102,1.3204623525520733,52.0,0.0,217.4178535951837,431.17417295715074,163.0,0.0,8.09502411594034,0.27079266408763886,934456368.0,0.0,2.537843838893373,0.27079266408763886,80.0,0.0,201.37348957650295,272.07951511595365
21.043929_85.684979,21.043929,85.684979,DHENKANAL,KANKADAHAD,HADI SAHI,Kampulei,11,4,36.505743966523944,36.5699835476205,27.6,28.0,0.6304130984818997,2,19.973945358032864,False,"{""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 0.844, ""madhuca indica"": 0.637, ""shorea robusta"": 824.82, ""terminalia alata"": 481.444}",144.0,0.0,9.649769483568026,2.5106151573282975,-232518237.0,0.0,0.4614241660246143,2.5106151573282975,52.0,0.0,217.4178535951837,328.68204823854313,141.0,0.0,7.372754163703147,7.91600346859752,-709269403.0,0.0,1.6551085499877067,7.91600346859752,80.0,0.0,201.37348957650295,141.06345335779145
21.044343_85.521868,21.044343,85.521868,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,19,11,5.878453167682247,5.888571428571428,7.8,13.0,0.24762739396160166,7,8.739053238864072,False,"{""artocarpus heterophyllus"": 42.096, ""bombax ceiba"": 116.852, ""bridelia squamosa/retusa"": 0.399, ""diospyros melanoxylon"": 108.625, ""ficus benghalensis"": 62.389, ""holarrhena antidysenterica"": 0.788, ""shorea robusta"": 166.323, ""syzygium cumini"": 58.012, ""terminalia arjuna"": 116.183}",56.0,1.0,8.424976999854433,18.469715188392627,-1918552978.0,1.0,3.8113004044806678,18.469715188392627,48.0,1.0,96.29530471220897,144.74609015432847,57.0,1.0,8.976610767788985,3.2660118745588513,-1918552978.0,1.0,3.2095160202565083,3.2660118745588513,71.0,1.0,38.868231023223586,4.428603186037445
21.044772_85.519605,21.044772,85.519605,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,25,17,6.351678543423419,6.372428838562227,8.2,8.0,0.12175495783507358,9,7.52709260269905,False,"{""acacia auriculiformis"": 31.831, ""aegle marmelos"": 0.396, ""anacardium occidentale"": 107.748, ""dalbergia sissoo"": 31.831, ""diospyros melanoxylon"": 130.666, ""ficus benghalensis"": 84.582, ""holarrhena antidysenterica"": 1.835, ""madhuca indica"": 35.094, ""mangifera indica"": 0.428, ""pongamia pinnata"": 80.93, ""shorea robusta"": 93.88, ""terminalia arjuna"": 171.838}",54.0,1.0,6.890420590725724,48.65923870469856,-975511067.0,1.0,1.9156772329448155,4.410658104693003,48.0,1.0,96.29530471220897,87.06350480071491,57.0,1.0,8.976610767788985,4.410658104693003,-975511067.0,1.0,2.3068363944534913,4.410658104693003,71.0,1.0,38.868231023223586,113.67406823603012
21.045566_85.52362,21.045566,85.52362,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,22,12,6.907993653417443,6.939235633764092,8.4,8.0,0.10109376421805312,7,7.798592211502871,False,"{""anacardium occidentale"": 42.096, ""anogeissus latifolia"": 0.425, ""azadirachta indica"": 0.396, ""diospyros melanoxylon"": 147.218, ""ficus benghalensis"": 146.934, ""lannea coromandelica"": 0.841, ""madhuca indica"": 95.127, ""pongamia pinnata"": 58.012, ""shorea robusta"": 59.26, ""tamarindus indica"": 0.399, ""terminalia alata"": 35.094, ""terminalia arjuna"": 0.389}",61.0,1.0,4.553507345905154,9.565057155450797,1348484708.0,1.0,2.417170911133094,9.565057155450797,48.0,1.0,96.29530471220897,215.0547951561527,60.0,5.0,2.45728920623265,9.565057155450797,1348484708.0,5.0,1.8454747558234812,9.565057155450797,78.0,5.0,46.92338308971854,8.263595570240902
21.046197_85.525567,21.046197,85.525567,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,20,14,6.370278505348436,6.379749822987962,8.4,2.5,0.15402052842675196,11,7.821328631944572,False,"{""anacardium occidentale"": 42.096, ""anogeissus latifolia"": 45.837, ""azadirachta indica"": 49.736, ""bombax ceiba"": 92.272, ""bridelia squamosa/retusa"": 45.837, ""diospyros melanoxylon"": 0.403, ""holarrhena antidysenterica"": 0.425, ""madhuca indica"": 103.849, ""mangifera indica"": 42.096, ""psidium guajava"": 0.41, ""schleichera oleosa"": 49.736, ""shorea robusta"": 104.248, ""syzygium cumini"": 0.428, ""tamarindus indica"": 49.736, ""terminalia arjuna"": 49.736}",69.0,1.0,9.468112645192706,58.49451801539597,1865689255.0,1.0,1.1333637632470726,1.5054822521343778,48.0,1.0,96.29530471220897,119.80021762847376,65.0,5.0,8.485183826933595,64.30153057885143,1865689255.0,5.0,1.002976662965332,1.5054822521343778,78.0,5.0,46.92338308971854,143.37271304398715
21.046237_85.520861,21.046237,85.520861,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,6,9.38093060016091,9.415838773772352,10.6,8.0,0.1637610410321159,5,7.692488916108275,False,"{""anacardium occidentale"": 62.389, ""diospyros melanoxylon"": 88.718, ""psidium guajava"": 0.396, ""shorea robusta"": 46.232, ""syzygium cumini"": 42.096, ""terminalia arjuna"": 42.485}",58.0,1.0,6.689836755266621,7.371503441616767,-350090382.0,1.0,1.4944297300464928,7.371503441616767,48.0,1.0,96.29530471220897,126.55430436540972,59.0,1.0,9.488131192140791,30.52413035737508,-350090382.0,1.0,1.5245189483010817,7.371503881768186,71.0,1.0,38.868231023223586,120.91261523370859
21.046252_85.683699,21.046252,85.683699,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,17,8,26.597204171116207,26.640714976735616,29.2,53.0,0.24862236718295128,4,15.000353386411136,False,"{""anogeissus latifolia"": 718.187, ""casearia elliptica"": 0.318, ""diospyros melanoxylon"": 215.847, ""holarrhena antidysenterica"": 0.669, ""madhuca indica"": 0.318, ""phoneix spp"": 0.318, ""shorea robusta"": 430.196, ""terminalia alata"": 364.465}",150.0,0.0,5.8079229082419985,55.15703889450834,2111428476.0,0.0,1.9760968450930678,19.24756554450141,52.0,0.0,217.4178535951837,162.4181484988939,142.0,0.0,5.186004206939353,19.24756552602384,2111428476.0,0.0,1.1334971321387644,18.401634985967373,80.0,0.0,201.37348957650295,180.48475378239218
21.047075_85.526962,21.047075,85.526962,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,9,5,7.79939911347057,7.815947712418301,7.6,2.5,0.0,4,8.721690881435865,False,"{""anacardium occidentale"": 45.837, ""artocarpus heterophyllus"": 45.837, ""diospyros melanoxylon"": 131.223, ""emblica officinal"": 0.428, ""mangifera indica"": 81.88, ""psidium guajava"": 0.439, ""terminalia bellirica"": 0.399}",70.0,1.0,2.146372561168204,20.248350525078244,-746496917.0,1.0,1.2236332092447841,15.728638948238542,48.0,1.0,96.29530471220897,115.80724671648392,68.0,5.0,2.136342812339921,14.985609171144398,-746496917.0,5.0,1.1233354385720495,4.271360947562202,78.0,5.0,46.92338308971854,53.54815002598996
21.047435_85.691744,21.047435,85.691744,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,14,6,18.974618693032824,19.016199260264994,20.8,38.0,0.46857107625391986,3,18.83333493254095,False,"{""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 1.472, ""pterocarpus marsupium"": 336.215, ""shorea robusta"": 798.302, ""terminalia alata"": 566.671, ""terminalia bellirica"": 0.716}",177.0,0.0,9.399053542686177,18.68566251308694,580030630.0,0.0,2.2268836790689766,18.68566251308694,52.0,0.0,217.4178535951837,320.9506883056786,165.0,0.0,4.834944154863204,24.826939936217098,608294303.0,0.0,1.3040301526938687,4.826939605429462,80.0,0.0,201.37348957650295,203.82543258729157
21.047558_85.52488,21.047558,85.52488,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,12,7,7.476053034161575,7.494470046082949,8.2,8.0,0.0,5,7.912274313711369,False,"{""anacardium occidentale"": 49.736, ""bridelia squamosa/retusa"": 1.259, ""butea monosperma"": 49.736, ""cassia fistula"": 0.439, ""diospyros melanoxylon"": 138.037, ""mangifera indica"": 45.837, ""terminalia arjuna"": 62.389, ""terminalia bellirica"": 0.358}",65.0,1.0,8.364822426104606,23.829095992809307,472971926.0,1.0,1.5245232072180062,23.829095992809307,48.0,1.0,96.29530471220897,286.3885003489113,65.0,5.0,8.485183826933595,23.829095992809307,472971926.0,5.0,1.3339578921258994,23.829095992809307,78.0,5.0,46.92338308971854,54.04494073566858
21.047646_85.527402,21.047646,85.527402,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,7,6.719976114086072,6.731429897864438,7.4,2.5,0.0,6,7.821328631944572,False,"{""anacardium occidentale"": 45.837, ""anacardium semecarpus"": 35.094, ""artocarpus heterophyllus"": 45.837, ""diospyros melanoxylon"": 50.125, ""gmelina arborea"": 0.522, ""mangifera indica"": 117.009, ""psidium guajava"": 49.736, ""terminalia bellirica"": 0.392}",70.0,1.0,2.146372561168204,19.32681741643861,-746496917.0,1.0,1.2236332092447841,0.6731822654664571,48.0,1.0,96.29530471220897,75.87816989086123,68.0,5.0,2.136342812339921,24.76426477420037,-746496917.0,5.0,1.1233354385720495,0.6731822654664571,78.0,5.0,46.92338308971854,29.316076542553482
21.047655_85.526258,21.047655,85.526258,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,13,8,8.182087863447416,8.203141361256545,8.6,8.0,0.0,5,7.758803475729898,False,"{""anacardium occidentale"": 49.736, ""bridelia squamosa/retusa"": 0.368, ""diospyros melanoxylon"": 141.568, ""emblica officinal"": 0.368, ""mangifera indica"": 45.837, ""psidium guajava"": 0.399, ""tamarindus indica"": 58.012, ""termanalia chebula"": 0.775, ""terminalia arjuna"": 84.83, ""terminalia bellirica"": 0.364}",65.0,1.0,8.364822426104606,20.375600600975396,-1440002866.0,1.0,1.0731851111875004,20.375600600975396,48.0,1.0,96.29530471220897,190.2639808021697,64.0,5.0,9.648627378326138,20.375600600975396,-1440002866.0,5.0,0.9327683980116721,20.375600600975396,78.0,5.0,46.92338308971854,72.79361489310357
21.048412_85.523557,21.048412,85.523557,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,13,7,6.837801610454561,6.857779980178395,7.4,2.5,0.002642289698366657,7,7.639437268410977,False,"{""bombax ceiba"": 0.841, ""diospyros melanoxylon"": 50.6, ""ficus benghalensis"": 45.837, ""mangifera indica"": 49.736, ""pongamia pinnata"": 42.096, ""shorea robusta"": 0.857, ""syzygium cumini"": 42.096, ""tamarindus indica"": 45.837, ""terminalia arjuna"": 46.303}",61.0,1.0,4.553507345905154,1.8799576497741752,83044070.0,1.0,1.9858902751282588,1.8799576497741752,48.0,1.0,96.29530471220897,341.84155342807327,62.0,1.0,9.588439902829654,5.550045841178346,397636900.0,1.0,0.39116004262223075,4.449954279965863,71.0,1.0,38.868231023223586,8.458935140404883
21.048834_85.524919,21.048834,85.524919,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,7,8.312693681278077,8.331584948688711,8.6,2.5,0.2506852270832697,5,7.957747154594766,False,"{""anacardium semecarpus"": 0.368, ""bombax ceiba"": 49.736, ""cassia fistula"": 0.439, ""diospyros melanoxylon"": 49.736, ""gmelina arborea"": 0.55, ""mangifera indica"": 49.736, ""psidium guajava"": 0.466, ""shorea robusta"": 87.933, ""terminalia arjuna"": 111.806}",63.0,1.0,3.189463772773625,39.07994054162727,-449090485.0,1.0,2.818362482940733,39.07994054162727,48.0,1.0,96.29530471220897,361.7143514918114,63.0,5.0,3.32988025245239,32.178204677999894,-449090485.0,5.0,2.637826926831982,32.178204677999894,78.0,5.0,46.92338308971854,26.255633575578006
21.049949_85.690852,21.049949,85.690852,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,18,10,18.076680005649457,18.52395117051688,21.4,63.0,0.16847606044913138,6,15.469860468532227,False,"{""anogeissus acuminata"": 17.905, ""diospyros melanoxylon"": 749.62, ""holarrhena antidysenterica"": 3.183, ""lagerstroemia parviflora"": 305.896, ""pterocarpus marsupium"": 367.966, ""shorea robusta"": 355.97, ""terminalia alata"": 240.722, ""terminalia bellirica"": 71.62}",174.0,0.0,8.716933267742387,6.125415521842184,-48242468.0,0.0,2.1366010114902023,6.125415521842184,52.0,0.0,217.4178535951837,95.22772818288868,161.0,0.0,8.61661896392929,32.27852397915962,-48242468.0,0.0,1.7955473208708965,6.125416062760159,80.0,0.0,201.37348957650295,104.56284098100706
21.050477_85.686889,21.050477,85.686889,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,13,7,17.990523570005614,19.41039801942487,21.6,58.0,0.3199753458731854,3,16.00643999095633,False,"{""diospyros melanoxylon"": 50.054, ""holarrhena antidysenterica"": 0.497, ""pterocarpus marsupium"": 574.947, ""shorea robusta"": 578.369, ""terminalia alata"": 585.77, ""terminalia bellirica"": 17.905}",155.0,0.0,6.861176603546202,8.988704124708802,-746976793.0,0.0,1.5146761925781436,8.988704124708802,52.0,0.0,217.4178535951837,128.28528293005746,146.0,0.0,6.690650244933663,17.173745997692745,-746976793.0,0.0,1.7654504434989495,17.173745997692745,80.0,0.0,201.37348957650295,165.06891300588055
21.052047_85.690007,21.052047,85.690007,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,15,5,18.60928541882768,21.980716671727908,18.8,83.0,0.6660629625622849,3,10.822536130248883,False,"{""anogeissus latifolia"": 103.132, ""casearia elliptica"": 0.458, ""diospyros melanoxylon"": 1.035, ""holarrhena antidysenterica"": 0.637, ""pterocarpus marsupium"": 49.736, ""shorea robusta"": 416.452, ""terminalia alata"": 53.794}",169.0,0.0,9.920644818216429,3.166280159856942,1466728202.0,0.0,1.43443073066888,3.166280159856942,52.0,0.0,217.4178535951837,63.961826558879565,161.0,0.0,8.61661896392929,36.91030376919197,-1736166196.0,0.0,2.557903137882211,3.166280159856942,80.0,0.0,201.37348957650295,74.54528488941831
21.074972_85.389524,21.074972,85.389524,DHENKANAL,KANKADAHAD,MAHABIR ROAD,Mahabirod,28,21,11.029249143101973,12.946456692913385,17.0,23.0,0.903598971722365,3,8.715627835984744,False,"{""buchanania lanzan"": 71.62, ""diospyros melanoxylon"": 71.62, ""shorea robusta"": 1342.631}",38.0,2.0,7.541509898633507,22.417452819316225,1311350267.0,2.0,0.20057203211849292,0.7063578681442985,25.0,2.0,73.59611955871017,183.46121253911434,38.0,1.0,8.544373092263282,0.706358029341108,1866212014.0,1.0,3.249265536164334,0.7063577086356537,36.0,1.0,68.13109218560244,5.067522117192129
21.075714_85.392354,21.075714,85.392354,DHENKANAL,KANKADAHAD,KANKADAHAD,Mahabirod,19,13,15.5566237464657,17.971142019112506,22.0,58.0,0.6525497853989951,4,8.741279182124098,False,"{""buchanania lanzan"": 75.519, ""diospyros melanoxylon"": 216.212, ""madhuca indica"": 46.553, ""other"": 1.532, ""shorea robusta"": 638.211}",45.0,2.0,4.041538110332942,10.47278086415826,-1993467260.0,2.0,1.744981447994439,10.47278086415826,25.0,2.0,73.59611955871017,176.38875905369872,38.0,1.0,8.544373092263282,10.47278086415826,-1995782009.0,1.0,4.262160901216383,10.47278086415826,36.0,1.0,68.13109218560244,176.38875905369872
21.076582_85.388847,21.076582,85.388847,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,38,25,15.411150644604605,16.023778071334213,22.0,13.0,0.9682773322505329,1,8.721690881435864,False,"{""chloroxylon swietenia"": 49.736, ""shorea robusta"": 1518.099}",36.0,2.0,4.934069676436614,0.3449993707659305,-1203698094.0,2.0,1.0931163548605278,0.3449993707659305,25.0,2.0,73.59611955871017,295.8387768467824,40.0,1.0,9.025751501374096,25.423171344376964,-1203698094.0,1.0,1.1031449605618384,10.344999522111507,36.0,1.0,68.13109218560244,169.5379297006263
21.077312_85.39015,21.077312,85.39015,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,36,32,13.567694507276684,13.585470085470083,21.0,8.0,0.9178438820366182,3,8.554578191189375,False,"{""buchanania lanzan"": 121.356, ""diospyros melanoxylon"": 31.831, ""shorea robusta"": 1711.393}",39.0,2.0,6.45842392021211,31.27214387334526,791188523.0,2.0,1.1532891450489202,19.918317425584156,25.0,2.0,73.59611955871017,378.3696922254061,40.0,1.0,9.025751501374096,19.91831738239375,-1339918813.0,1.0,1.0329459942671846,10.081682420405683,36.0,1.0,68.13109218560244,240.5292552026926
21.077442_85.388795,21.077442,85.388795,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,30,29,22.77771015322927,22.923365967653933,21.0,48.0,0.467840265133692,4,12.89703849192945,False,"{""diospyros melanoxylon"": 1275.229, ""gardenia gummifera"": 286.479, ""madhuca indica"": 2578.31, ""shorea robusta"": 3639.635}",44.0,2.0,6.488515740939303,0.5651432018655109,-1339918813.0,2.0,0.9226308272331611,0.5651432018655109,25.0,2.0,73.59611955871017,386.6963213285679,40.0,1.0,9.025751501374096,5.082831112302478,791188523.0,1.0,0.9727738864844756,4.94953924942727,36.0,1.0,68.13109218560244,260.4828827671496
21.077809_85.392112,21.077809,85.392112,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,21,18,29.722572451099364,29.74150256341486,36.0,73.0,0.1031078384993521,8,17.736934213463446,False,"{""anogeissus latifolia"": 813.361, ""bauhinia vahlii"": 20.372, ""buchanania lanzan"": 169.023, ""cleistanthus collinus"": 38.515, ""combretum roxburghii"": 58.012, ""diospyros melanoxylon"": 5372.514, ""gardenia turgida"": 20.372, ""schleichera oleosa"": 447.942, ""shorea robusta"": 797.844}",39.0,2.0,6.45842392021211,26.706275515413548,1830123278.0,2.0,3.1088710044548358,26.706275515413548,25.0,2.0,73.59611955871017,310.3514237811489,43.0,1.0,9.657557339431406,52.06350660402423,1830123278.0,1.0,3.5401020866838486,35.49974932457523,36.0,1.0,68.13109218560244,300.54374533863023
21.078879_85.387094,21.078879,85.387094,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,26,25,20.21003336780071,20.230789747758273,25.4,78.0,0.9003216249992071,4,11.420958716274408,False,"{""anogeissus latifolia"": 20.372, ""buchanania lanzan"": 212.392, ""diospyros melanoxylon"": 76.474, ""gardenia gummifera"": 3.362, ""shorea robusta"": 2823.488}",33.0,2.0,8.052953339016033,4.30210532607008,1707442917.0,2.0,2.68766050871307,4.30210532607008,25.0,2.0,73.59611955871017,211.68739726941277,30.0,1.0,4.432629441229485,4.208750971686123,-2112487917.0,1.0,1.2736291050970199,4.208750971686123,36.0,1.0,68.13109218560244,192.49997541718938
21.078934_85.390421,21.078934,85.390421,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,11,9,45.516453831041254,46.21150296802514,47.2,78.0,0.07902750491159137,5,14.041002757218322,False,"{""anogeissus latifolia"": 1000.289, ""casearia elliptica"": 200.217, ""cleistanthus collinus"": 42.096, ""schleichera oleosa"": 249.555, ""shorea robusta"": 128.04}",39.0,2.0,6.45842392021211,0.0548269290107133,-1304863795.0,2.0,0.9527172952891653,0.0548269290107133,25.0,2.0,73.59611955871017,280.43633214871056,36.0,1.0,3.5300656222602664,8.38285170044146,-2095918987.0,1.0,1.1833756022759645,8.38285170044146,36.0,1.0,68.13109218560244,206.8988671978014
21.079134_85.389512,21.079134,85.389512,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,12,10,23.860268829727467,24.052092689060533,26.8,78.0,0.20186892838058176,5,23.65042454345565,False,"{""anogeissus latifolia"": 642.986, ""cleistanthus collinus"": 45.837, ""dendrocalamus strictus"": 2.865, ""diospyros melanoxylon"": 2812.586, ""gmelina arborea"": 707.046, ""schleichera oleosa"": 424.068, ""shorea robusta"": 1172.415}",33.0,2.0,8.052953339016033,16.535288270492288,1707442917.0,2.0,2.68766050871307,12.874287200762208,25.0,2.0,73.59611955871017,282.12196630802714,29.0,1.0,8.664687524226418,12.874287200762208,1707442917.0,1.0,3.038660652532121,12.874287200762208,36.0,1.0,68.13109218560244,252.4047239978486
21.106127_85.565469,21.106127,85.565469,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,22,7,13.213614305911122,13.462439024390246,13.6,23.0,0.9063467196515226,2,18.87122896661045,False,"{""diospyros melanoxylon"": 181.277, ""phoenix acaulis"": 1.989, ""schleichera oleosa"": 11.777, ""shorea robusta"": 1887.578}",84.0,4.0,2.467377400397712,15.9474155920801,-1675978062.0,4.0,2.467377400397712,15.9474155920801,13.0,4.0,30.949616487289383,55.23657152101225,86.0,4.0,2.7381870804596224,15.9474155920801,-1675978062.0,4.0,2.7381870804596224,15.9474155920801,26.0,4.0,15.256129494015843,66.60318303022852
21.106491_85.565027,21.106491,85.565027,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,30,9,14.197396698417005,14.498266897746966,17.6,23.0,0.9194942544320532,2,17.68388256576615,False,"{""diospyros melanoxylon"": 187.723, ""holarrhena antidysenterica"": 1.273, ""shorea robusta"": 2158.618}",80.0,0.0,1.9759055278687556,0.6235298973460639,-2053441099.0,0.0,1.1534477430275119,0.6235298973460639,15.0,0.0,1.964032939586562,3.809390708235835,85.0,4.0,6.479367879034898,15.554423397228273,1261161685.0,4.0,4.854510548006736,0.6235301468204195,26.0,4.0,15.256129494015843,45.17258689286886
21.107106_85.56567,21.107106,85.56567,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,25,9,21.40606226972159,21.836887206058194,25.0,33.0,0.8606983383354072,2,20.44256824602567,False,"{""diospyros melanoxylon"": 426.694, ""holarrhena antidysenterica"": 7.082, ""shorea robusta"": 2807.016, ""syzygium cumini"": 1.989, ""terminalia arjuna"": 18.542}",81.0,4.0,7.311853792520949,4.41122835637844,1409160926.0,4.0,0.8023990014051535,4.41122835637844,13.0,4.0,30.949616487289383,27.897830085665223,85.0,4.0,6.479367879034898,32.693629274948854,1409160926.0,4.0,0.8525489682053757,18.17814527573006,26.0,4.0,15.256129494015843,92.5581647982517
21.10777_85.564995,21.10777,85.564995,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,28,15,22.34550114644602,22.397973054011914,32.2,33.0,0.9744990529358989,2,17.65558835366092,False,"{""diospyros melanoxylon"": 101.78, ""shorea robusta"": 3889.428}",81.0,4.0,7.311853792520949,7.157238849696409,1261161685.0,4.0,2.6980654355372917,7.157238849696409,13.0,4.0,30.949616487289383,6.368256511790815,85.0,4.0,6.479367879034898,7.157238794619576,1261161685.0,4.0,4.854510548006736,7.157238794619576,26.0,4.0,15.256129494015843,102.01600618188209
21.108009_85.565539,21.108009,85.565539,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,24,9,30.635896252538302,31.149714393173646,36.0,33.0,0.6398606239616023,3,20.90234919273559,False,"{""butea monosperma"": 0.318, ""diospyros melanoxylon"": 12.812, ""ficus benghalensis"": 733.704, ""madhuca indica"": 1.273, ""mangifera indica"": 7.958, ""psidium guajava"": 15.597, ""schleichera oleosa"": 447.623, ""shorea robusta"": 2206.604, ""syzygium cumini"": 22.68}",81.0,4.0,7.311853792520949,35.92200818613143,1261161685.0,4.0,2.6980654355372917,35.92200818613143,13.0,4.0,30.949616487289383,35.24575708594681,85.0,4.0,6.479367879034898,45.92200782296002,1261161685.0,4.0,4.854510548006736,45.922007749243384,26.0,4.0,15.256129494015843,44.57766840070009
21.108207_85.564337,21.108207,85.564337,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,30,13,17.410669184468315,17.4739336492891,20.6,33.0,0.8257287855541131,3,17.629470619409947,False,"{""anacardium occidentale"": 97.482, ""diospyros melanoxylon"": 488.765, ""madhuca indica"": 1.273, ""shorea robusta"": 2783.779}",81.0,4.0,7.311853792520949,26.149936598509647,848177866.0,4.0,0.2708094193225856,9.414276984251975,13.0,4.0,30.949616487289383,24.717502310141295,85.0,4.0,6.479367879034898,9.414276687145671,848177866.0,4.0,0.2708094193225856,9.414276744495554,26.0,4.0,15.256129494015843,86.13980683458612
