plot_key,lat,lon,gps_acc_m,alt_m,district,block,habitation,site_polygon,n_trees,loreys_h_m,h_top5_m,h_mean_m,h_max_m,dbh_mean_cm,basal_area_cm2,crown_cover_pct,n_species,dominant_sp,sp_dominance,eth_chm,eth_chm_3x3,eth_chm_std_3x3,eth_sd,eth_sd_3x3,ndvi_amplitude,ndvi_mean,meta_chm,meta_chm_3x3,glad_chm,gedi_n_50m,gedi_rh98_50m,vh_iqr,vh_p10,vh_p50,vh_p90,vv_iqr,vv_minus_vh_median,vv_p10,vv_p50,vv_p90,ndvi_seasonal_diff,off_B11,off_B12,off_B4,off_B5,off_B6,off_B7,off_B8,off_B8A,off_nbr,off_ndmi,off_ndre,off_ndvi,on_B11,on_B4,on_B8,on_ndvi,meta_mean_15m,meta_p95_15m,meta_mean_30m,meta_p95_30m
21.023003_85.611504,21.023,85.6115,3.9,56.863,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,20,14.3739,17.0,6.714,21.0,11.4432,4437.0409,48.0,9,Sala Shorea robusta,0.25,21,21.77777862548828,0.6285393610547179,8,7.777777671813965,0.1202308437866902,0.7714269434667322,9,9.11111068725586,13,,,5.612898349761963,-16.209802627563477,-13.101812362670898,-10.596903800964355,5.06742000579834,6.685308933258057,-8.920022964477539,-6.416502952575684,-3.85260272026062,0.2386531978845596,0.1777999997138977,0.0957499966025352,0.0551999993622303,0.1027000024914741,0.186499997973442,0.2173999994993209,0.225950002670288,0.2429500073194503,0.4047248959541321,0.1192569658160209,0.3750190138816833,0.6073270440101624,0.1523000001907348,0.0273000001907348,0.3271999955177307,0.8459802269935608,9.178460792784442,11.999999999999998,9.261981609471093,12.0
21.023941_85.616045,21.0239,85.616,3.9,51.181,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,29,15.4371,17.0,5.5341,19.0,9.0993,4292.4884,53.0,13,Mahula Madhuca indica,0.1379,20,20.0,0.0,8,7.666666507720947,0.1359898942505662,0.7375726334870203,9,8.777777671813965,13,,,5.076332092285156,-16.61920738220215,-14.021553993225098,-11.542876243591309,5.245043754577637,6.803678035736084,-10.273740768432615,-7.217876434326172,-5.0286970138549805,0.2349392175674438,0.1880500018596649,0.1044000014662742,0.0593999996781349,0.1155499964952468,0.1928499937057495,0.2245499938726425,0.2395499944686889,0.2534500062465668,0.3929350078105926,0.120439663529396,0.3491974174976349,0.6026091575622559,0.1419000029563903,0.0273000001907348,0.3088000118732452,0.8375483751296997,7.382743560971234,11.000000000000002,7.878708002049298,10.999999999999998
21.040585_85.690666,21.0406,85.6907,4.759,25.3214,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,16,19.891,18.0,6.4188,25.0,4.9537,731.2374,28.0,7,Sala Shorea robusta,0.375,19,19.22222137451172,0.4157397096415625,6,6.0,0.1507984760313202,0.7364685895212761,7,6.777777671813965,9,,,5.581010818481445,-18.10550117492676,-14.587416648864746,-12.524491310119627,5.45229959487915,7.056272506713867,-10.73569107055664,-7.531144142150879,-5.28339147567749,0.3028821051120758,0.213699996471405,0.1220000013709068,0.0692000016570091,0.1172999963164329,0.1874500066041946,0.2162500023841858,0.2327499985694885,0.2527999877929687,0.3121916949748993,0.0426699519157409,0.3298100233078003,0.5416459441184998,0.1411000043153762,0.0268500000238418,0.3185499906539917,0.844528079032898,6.077558416383978,8.0,6.803524596574468,9.999999999999996
21.041399_85.688028,21.0414,85.688,4.773,119.9,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,17,15.8621,14.7,5.7753,21.0,9.334,3162.4286,38.0,10,Khakada_Casearia_elliptica,0.1765,22,22.0,0.0,7,7.111111164093018,0.169600745706824,0.7159259308545438,7,6.333333492279053,9,,,5.664613246917725,-17.354045867919922,-14.309195518493652,-11.689433097839355,5.236728191375732,6.9235148429870605,-10.118541717529297,-7.385680675506592,-4.8818135261535645,0.3376943171024322,0.2509999871253967,0.1512500047683715,0.0760499984025955,0.1210500001907348,0.1793999969959259,0.2080000042915344,0.2289499938488006,0.245399996638298,0.2043661177158355,-0.0459422841668129,0.3082857131958008,0.5013114809989929,0.1437499970197677,0.0285000000149011,0.3255499899387359,0.8390057682991028,5.950085333220961,8.0,6.067377813926026,8.0
21.043315_85.689977,21.0433,85.69,4.645,49.1512,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,13,28.1504,28.0,11.6846,45.0,6.2462,1053.8771,38.0,8,Sala Shorea robusta,0.3077,21,21.0,0.0,7,7.222222328186035,0.1789011911079862,0.7343419225822214,5,6.0,9,,,6.261231422424316,-17.283544540405273,-13.325055122375488,-11.02231216430664,5.415745258331299,6.081053733825684,-10.068628311157228,-7.2440009117126465,-4.652883052825928,0.3270286917686462,0.2225999981164932,0.1409000009298324,0.068850003182888,0.1154000014066696,0.1823000013828277,0.210549995303154,0.217299997806549,0.2424000054597854,0.21328866481781,-0.0120481923222541,0.3062819242477417,0.5187838673591614,0.1453499943017959,0.0277999993413686,0.3328000009059906,0.8458125591278076,5.7000105351875225,8.999999999999998,5.519200113658728,9.0
21.043929_85.684979,21.0439,85.685,4.99,53.9468,DHENKANAL,KANKADAHAD,HADI SAHI,Kampulei,11,36.5057,27.6,13.5636,45.0,7.6857,1308.381,28.0,5,Sala Shorea robusta,0.2727,20,20.33333396911621,0.4714045207910317,6,6.0,0.1887501029585345,0.7127663331320948,2,3.222222328186035,6,,,5.36228609085083,-16.59432601928711,-13.479207038879396,-11.232040405273438,5.453117847442627,6.819165229797363,-9.792926788330078,-6.660041332244873,-4.339808464050293,0.3596332371234894,0.2615500092506408,0.1648499965667724,0.0758000016212463,0.121799997985363,0.1779000014066696,0.2025000005960464,0.2124000042676925,0.2392999976873397,0.1260437369346618,-0.103702925145626,0.2710951566696167,0.4739764034748077,0.1444000005722046,0.0275999996811151,0.3041499853134155,0.8336096405982971,2.510964669690312,5.0,3.3412782308677906,6.0
21.044343_85.521868,21.0443,85.5219,4.394,32.6411,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,19,5.8785,7.8,4.9068,8.0,5.3607,671.6676,13.0,9,Sala Shorea robusta,0.2105,20,20.55555534362793,0.6849348892187711,7,7.0,0.0913920156130851,0.6641588822240758,1,1.7777777910232544,8,,,1.1906485557556152,-16.867170333862305,-16.76934814453125,-15.676521301269531,9.42414379119873,7.125846862792969,-16.659954071044922,-9.64350128173828,-7.235810279846191,0.2162622660398483,0.2602500021457672,0.1599999964237213,0.0725499987602233,0.1428000032901764,0.2094500064849853,0.2300000041723251,0.2390500009059906,0.2617500126361847,0.1980954706668853,-0.0424594432115554,0.2520623207092285,0.5343388915061951,0.1730999946594238,0.0362999998033046,0.2547999918460846,0.7506011724472046,1.8937063452765979,6.999999999999999,2.188316030265705,6.999999999999998
21.044772_85.519605,21.0448,85.5196,4.532,34.2317,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,25,6.3517,8.2,5.32,9.0,5.3966,771.0592,8.0,12,Arjuna Terminalia arjuna,0.2,23,22.66666603088379,0.4714045207910317,6,6.0,0.1171054683582916,0.6637921081600169,10,7.888888835906982,12,,,4.842250347137451,-16.989818572998047,-15.66286563873291,-12.14756965637207,4.648741245269775,7.370020866394043,-11.287341117858888,-8.292844772338867,-6.638599872589111,0.2298858016729354,0.2205000072717666,0.1343999952077865,0.0735500007867813,0.1306499987840652,0.1986500024795532,0.2253500074148178,0.2304999977350235,0.2560999989509582,0.2633598148822784,0.0221729483455419,0.2764779031276703,0.5161979794502258,0.1500499993562698,0.034850001335144,0.2396499961614608,0.7460837960243225,7.864892199261484,14.0,6.405021303328371,12.0
21.045566_85.52362,21.0456,85.5236,4.945,22.3894,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,22,6.908,8.4,5.8182,9.0,4.6738,586.1911,8.0,12,Bara Ficus benghalensis,0.1818,22,22.44444465637207,0.4969039949999985,6,6.0,0.137006732342979,0.6864253710417023,12,7.333333492279053,10,,,3.14473032951355,-15.56218147277832,-14.851500511169434,-12.417450904846191,5.7946977615356445,6.546154022216797,-12.384745597839355,-8.305346488952637,-6.590047359466553,0.2734348475933075,0.2188999950885772,0.1312499940395355,0.0702999979257583,0.1321000009775161,0.1914499998092651,0.219650000333786,0.2251999974250793,0.2458000034093856,0.2635713219642639,0.0141859939321875,0.2605653405189514,0.5241962671279907,0.1444000005722046,0.0298999994993209,0.2655999958515167,0.7976311445236206,6.664247225455758,13.0,7.46412418111527,13.999999999999998
21.046197_85.525567,21.0462,85.5256,4.955,27.8369,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,20,6.3703,8.4,5.55,9.0,5.6936,676.8441,2.5,15,Sala Shorea robusta,0.15,16,16.22222137451172,0.4157397096415625,5,5.44444465637207,0.1121901694585618,0.5177927017563665,2,3.444444417953491,6,,,3.129185199737549,-18.6796817779541,-16.266969680786133,-15.550497055053713,0.7400834560394287,7.129353046417236,-9.83229637145996,-9.137617111206056,-9.092212677001951,0.2221659719944,0.2644999921321869,0.1722500026226043,0.1049999967217445,0.1553000062704086,0.2082500010728836,0.2309000045061111,0.241799995303154,0.2544499933719635,0.1679748892784118,-0.0448350794613361,0.2178292572498321,0.3944636583328247,0.182899996638298,0.0604000017046928,0.2547000050544739,0.6166296601295471,2.344670652374305,7.000000000000001,2.572443357702479,7.000000000000001
21.046237_85.520861,21.0462,85.5209,11.263,42.3455,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,9.3809,10.6,7.2727,23.0,4.5174,282.316,8.0,6,Kendu Diospyros melanoxylon,0.3636,26,25.66666603088379,0.4714045207910317,6,6.0,0.1077686975502991,0.7234251137548263,11,11.333333015441896,12,,,1.190709352493286,-13.410237312316896,-12.61494255065918,-12.219528198242188,8.02372932434082,5.69992208480835,-14.206768989562988,-6.91502046585083,-6.183038711547852,0.2074720710515976,0.2030500024557113,0.1130999997258186,0.0621000006794929,0.1299999952316284,0.2076500058174133,0.232350006699562,0.2464500069618225,0.257099986076355,0.3708802759647369,0.0965517237782478,0.3093372285366058,0.597472071647644,0.1407999992370605,0.0287999995052814,0.2664999961853027,0.8049440979957581,11.99661309777771,17.0,11.000488785946942,16.999999999999996
21.046252_85.683699,21.0463,85.6837,4.645,65.861,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,17,26.5972,29.2,13.0882,35.0,7.3998,1730.3182,53.0,8,Sala Shorea robusta,0.3529,19,19.0,0.0,6,6.0,0.1706255804818494,0.7309622596874908,9,7.777777671813965,7,,,5.151815414428711,-16.614831924438477,-13.978452682495115,-11.463016510009766,5.394672393798828,6.47674036026001,-10.37810230255127,-7.501712799072266,-4.9834303855896,0.3117851018905639,0.2478999942541122,0.1523000001907348,0.0707999989390373,0.12219999730587,0.18019999563694,0.2082999944686889,0.2212000042200088,0.2410999983549118,0.1844712197780609,-0.0569174997508525,0.2882935404777527,0.5150684714317322,0.1424999982118606,0.0299500003457069,0.3160000145435333,0.8268535733222961,8.045790951375102,10.999999999999998,7.282009506890347,10.0
21.047075_85.526962,21.0471,85.527,4.802,28.1181,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,9,7.7994,7.6,6.3333,9.0,5.1683,306.0431,2.5,7,Amba Mangifera indica,0.2222,20,20.33333396911621,0.4714045207910317,7,7.0,0.139323810419497,0.5702651411510332,1,1.5555555820465088,5,,,2.2242677211761475,-16.90622329711914,-15.131001472473145,-14.681955337524414,4.064531326293945,4.424334526062012,-13.044074058532717,-10.706666946411133,-8.97954273223877,0.2707381546497345,0.2688499987125397,0.1740999966859817,0.0975999981164932,0.1347499936819076,0.196150004863739,0.2238499969244003,0.2407000064849853,0.2524000108242035,0.1605593115091323,-0.0552448220551013,0.2821947038173675,0.4229973256587982,0.1814000010490417,0.0527999997138977,0.2919999957084656,0.6937354803085327,1.8881806976327689,5.0,2.080576102186453,5.999999999999999
21.047435_85.691744,21.0474,85.6917,4.347,64.1084,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,14,18.9746,20.8,8.6643,28.0,8.5171,1703.6948,38.0,6,Sala Shorea robusta,0.5,21,20.77777862548828,0.4157397096415625,7,7.0,0.1662073219720515,0.7294236513083046,8,7.44444465637207,10,,,5.060215473175049,-16.767372131347656,-13.913277626037598,-11.707157135009766,5.261002540588379,6.946944236755371,-9.788456916809082,-6.966333866119385,-4.527454853057861,0.3137677907943725,0.2195499986410141,0.1329499930143356,0.0768499970436096,0.1261000037193298,0.1941000074148178,0.2242999970912933,0.2462500035762787,0.2563000023365021,0.2987869083881378,0.0573207400739192,0.32268026471138,0.5242958664894104,0.1418000012636184,0.0281000006943941,0.3189499974250793,0.838063657283783,7.116825998788549,11.0,6.361562023435565,10.0
21.047558_85.52488,21.0476,85.5249,4.756,3.2191,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,12,7.4761,8.2,6.3333,9.0,4.9386,347.7906,8.0,8,Kendu Diospyros melanoxylon,0.3333,17,17.22222137451172,0.6285393610547179,6,6.0,0.1279162328863405,0.6786263115685726,6,5.55555534362793,8,,,3.779641628265381,-16.88953971862793,-16.620908737182617,-13.109898567199709,0.6969711780548096,9.67568588256836,-7.382906436920166,-6.9452223777771,-6.685935020446777,0.2399388700723648,0.2222000062465667,0.1316999942064285,0.0680999979376792,0.1262499988079071,0.1824000030755996,0.2069499939680099,0.21144999563694,0.2263499945402145,0.2324056476354599,-0.0247895773500204,0.2522949278354645,0.5127884149551392,0.1585499942302703,0.0357000008225441,0.2530499994754791,0.7527272701263428,5.509957704118445,10.0,4.560870415265506,11.000000000000002
21.047646_85.527402,21.0476,85.5274,4.654,28.4915,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,6.72,7.4,5.8182,8.0,5.2466,344.5504,2.5,8,Amba Mangifera indica,0.2727,20,20.77777862548828,0.4157397096415625,8,7.666666507720947,0.1502050498511336,0.640671758688157,0,1.5555555820465088,10,,,5.642860412597656,-17.250747680664062,-14.844405174255373,-11.607887268066406,5.423442840576172,7.125594139099121,-11.216375350952148,-7.71881103515625,-5.792932510375977,0.2851098477840423,0.2441000044345855,0.1518500000238418,0.0894000008702278,0.1242000013589859,0.1841000020503997,0.2090000063180923,0.240799993276596,0.2355500012636184,0.2265376299619674,-0.006805527023971,0.3194520473480224,0.4585099816322326,0.1632999926805496,0.0436999984085559,0.2971999943256378,0.7436198592185974,1.1147326836976559,6.0,2.67266276600875,11.000000000000002
21.047655_85.526258,21.0477,85.5263,4.945,12.1804,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,13,8.1821,8.6,6.8462,9.0,5.0636,382.2565,8.0,10,Kendu Diospyros melanoxylon,0.2308,19,19.33333396911621,0.4714045207910317,7,7.0,0.1300307295717994,0.6675249612530263,0,1.5555555820465088,4,,,5.706044673919678,-21.4578857421875,-19.8623046875,-15.75184154510498,2.1396517753601074,10.469420433044434,-10.358509063720703,-9.39288330078125,-8.218857765197754,0.2673993706703186,0.245399996638298,0.1434500068426132,0.0715499967336654,0.1276499927043914,0.188850000500679,0.2138999998569488,0.21875,0.2416500002145767,0.2078961879014969,-0.0574167817831039,0.2629907727241516,0.5070616602897644,0.1717000007629394,0.0340000018477439,0.2675000131130218,0.774461030960083,1.1995954679771819,7.0,1.7492782392557027,8.0
21.048412_85.523557,21.0484,85.5236,4.921,9.0944,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,13,6.8378,7.4,5.8462,8.0,4.4801,324.202,2.5,9,Kendu Diospyros melanoxylon,0.2308,17,17.33333396911621,0.4714045207910317,5,5.0,0.1279427937586438,0.7027753867365436,5,4.111111164093018,8,0.0,13.927200317382812,4.011307716369629,-17.877399444580078,-14.22715187072754,-13.86609172821045,1.7094873189926147,5.88041877746582,-9.226256370544434,-8.346733093261719,-7.516768932342529,0.2484702467918396,0.2249999940395355,0.131750002503395,0.067050002515316,0.129950001835823,0.195700004696846,0.220550000667572,0.227850005030632,0.247649997472763,0.2672413885593414,0.0062934746965765,0.2736165523529053,0.5452696084976196,0.1516000032424926,0.0285000000149011,0.2478500008583068,0.7937397956848145,5.39907606892083,10.0,4.477977199771138,10.0
21.048834_85.524919,21.0488,85.5249,4.797,37.5809,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,8.3127,8.6,7.0,9.0,5.3404,350.771,2.5,9,Arjuna Terminalia arjuna,0.1818,15,15.11111068725586,0.3142696805273187,6,6.111111164093018,0.1442187252440717,0.6777974491244939,1,2.0,4,,,4.587120532989502,-16.389110565185547,-12.686861038208008,-11.801990509033203,5.0870561599731445,4.871345043182373,-12.574166297912598,-7.815515995025635,-7.487110137939453,0.2612819671630859,0.2344000041484832,0.1410499960184097,0.0728000029921531,0.1259499937295913,0.186499997973442,0.2126999944448471,0.2312500029802322,0.24269999563694,0.2422777265310287,-0.0067647374235093,0.2947928309440613,0.5211313962936401,0.1642999947071075,0.033900000154972,0.2777000069618225,0.7824133634567261,1.6551573380529476,6.0,1.5952200031541681,5.000000000000002
21.049949_85.690852,21.0499,85.6909,4.502,69.4401,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,18,18.0767,21.4,10.3278,25.0,9.5405,2112.8813,63.0,8,Sala Shorea robusta,0.3889,20,20.0,0.0,7,7.0,0.1292338418285267,0.7472667035079805,12,10.44444465637207,12,,,5.584380149841309,-17.18157196044922,-14.453367233276367,-11.59719181060791,5.095064163208008,6.797545909881592,-10.164909362792969,-7.655821323394775,-5.069845676422119,0.2327830195426941,0.1961999982595443,0.1081999987363815,0.0623000003397464,0.1234000027179718,0.2088499963283538,0.2436500042676925,0.2539499998092651,0.2698999941349029,0.4024575352668762,0.1282905638217926,0.3459652960300445,0.6060079336166382,0.1446000039577484,0.0272000003606081,0.3102500140666961,0.8387909531593323,10.495430482762258,12.0,9.297416922228761,12.0
21.050477_85.686889,21.0505,85.6869,4.716,66.809,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,13,17.9905,21.6,10.2923,25.0,10.6879,1807.5426,58.0,7,Sala Shorea robusta,0.3077,23,23.22222137451172,0.4157397096415625,8,7.44444465637207,0.1382055991760362,0.751119984477875,10,10.222222328186035,12,,,4.985801696777344,-16.83831024169922,-14.436786651611328,-11.852508544921877,4.843749523162842,7.047515392303467,-9.887993812561035,-7.3892717361450195,-5.044243812561035,0.2783361375331878,0.2073999941349029,0.1185500025749206,0.0685999989509582,0.1272000074386596,0.1960999965667724,0.2266499996185302,0.2431000024080276,0.2544499933719635,0.3443937599658966,0.0792452841997146,0.3129894733428955,0.5598331689834595,0.1460500061511993,0.0270499996840953,0.3072499930858612,0.8381693363189697,9.181197589650662,11.0,9.441188507496921,12.0
21.052047_85.690007,21.052,85.69,4.386,85.0194,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,15,18.6093,18.8,7.16,25.0,5.1078,625.2442,83.0,7,Sala Shorea robusta,0.4667,21,20.66666603088379,0.4714045207910317,7,7.111111164093018,0.1303645960259603,0.7435907747927197,5,6.777777671813965,10,,,5.918458938598633,-16.961441040039062,-13.459598541259766,-11.042981147766112,5.001650333404541,6.37879753112793,-9.790444374084473,-7.080801486968994,-4.78879451751709,0.2451580464839935,0.2041500061750412,0.1155000030994415,0.0598499998450279,0.1125999987125396,0.1861000061035156,0.2152500003576278,0.2328500002622604,0.2460500001907348,0.3368738293647766,0.0656750574707984,0.3480966985225677,0.5910488367080688,0.1608999967575073,0.0275500006973743,0.3088499903678894,0.8362069129943848,6.700830164031145,9.000000000000004,7.342968668543419,11.0
21.074972_85.389524,21.075,85.3895,2.142,108.6992,DHENKANAL,KANKADAHAD,MAHABIR ROAD,Mahabirod,28,11.0292,17.0,9.6429,25.0,7.8213,1485.8705,23.0,3,Sala Shorea robusta,0.9286,17,17.44444465637207,0.4969039949999476,6,6.0,0.126842960679866,0.7281388772059826,6,6.777777671813965,9,,,2.8379180431365967,-15.866687774658203,-14.360861778259276,-13.028769493103027,3.157052516937256,5.64284086227417,-10.50224781036377,-8.718021392822266,-7.345195293426514,0.2252224832773208,0.212799996137619,0.1271000057458877,0.0640999972820282,0.1360999941825866,0.2204499989748001,0.2505500018596649,0.2592499852180481,0.2790499925613403,0.3420473635196686,0.098400592803955,0.3114961385726928,0.6035255789756775,0.1472000032663345,0.0276999995112419,0.2958000004291534,0.8287480473518372,6.449887034511088,8.0,6.411351685942337,8.0
21.075714_85.392354,21.0757,85.3924,0.835,117.146,DHENKANAL,KANKADAHAD,KANKADAHAD,Mahabirod,19,15.5566,22.0,11.0647,27.0,7.0782,978.027,58.0,5,Sala Shorea robusta,0.4737,18,17.88888931274414,0.3142696805273187,6,5.777777671813965,0.138744944552016,0.6548518184878404,4,4.55555534362793,8,,,3.5833985805511475,-16.095935821533203,-13.517277717590332,-12.512537002563477,4.141862392425537,3.6102137565612793,-12.572766304016112,-9.907063484191896,-8.430903434753418,0.2563551068305969,0.2513000071048736,0.158500000834465,0.0834000036120414,0.1521500051021576,0.2182500064373016,0.2451999932527542,0.2451999932527542,0.2757999897003174,0.2147634327411651,-0.0122860018163919,0.2341764122247696,0.492391973733902,0.1685999929904937,0.0375999994575977,0.2617000043392181,0.7487470507621765,4.1304993522429285,5.999999999999997,4.055499883370757,7.000000000000003
21.076582_85.388847,21.0766,85.3888,4.7,109.122,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,38,15.4112,22.0,10.5295,30.0,6.2992,1567.8353,13.0,2,Sala Shorea robusta,0.9737,18,18.0,0.0,5,5.0,0.1454674089435758,0.7103240444291001,9,10.0,12,,,2.3998894691467285,-16.997509002685547,-15.746801376342772,-14.597620010375977,3.3090803623199463,7.395188808441162,-9.316522598266602,-8.351612091064453,-6.007442474365234,0.2633839547634125,0.2357500046491623,0.1525000035762787,0.0773499980568885,0.1431999951601028,0.2151499986648559,0.2451999932527542,0.2520000040531158,0.2753500044345855,0.2459826916456222,0.033316247165203,0.2753036320209503,0.5302869081497192,0.1606000065803527,0.032600000500679,0.2833999991416931,0.7936708927154541,9.532762107391871,11.0,8.97636221237912,11.0
21.077312_85.39015,21.0773,85.3902,4.1,107.9461,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,36,13.5677,21.0,11.9333,30.0,7.7013,1864.5797,8.0,3,Sala Shorea robusta,0.9167,20,20.0,0.0,6,5.666666507720947,0.1650973457813031,0.6774656174445635,8,7.55555534362793,11,,,2.9454050064086914,-17.12385368347168,-14.212960243225098,-14.178449630737305,4.0373077392578125,6.163719177246094,-9.17894172668457,-8.049241065979004,-5.141633987426758,0.2859515249729156,0.246749997138977,0.1606999933719635,0.0793500021100044,0.1435000002384185,0.2102500051259994,0.2404000014066696,0.2503499984741211,0.2693000137805938,0.2180999815464019,0.007242003455758,0.2712961733341217,0.5186533331871033,0.1611000001430511,0.0313999988138675,0.2899999916553497,0.8046048283576965,6.7134874657678525,8.999999999999996,6.568157296694367,9.0
21.077442_85.388795,21.0774,85.3888,2.216,100.6617,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,30,22.7777,21.0,11.7047,30.0,12.7324,7779.6528,48.0,4,Sala Shorea robusta,0.8667,20,19.44444465637207,0.4969039949999476,5,5.0,0.1549576989161269,0.6853602847799216,13,11.88888931274414,13,,,1.4817166328430176,-13.807927131652832,-13.142657279968262,-12.326210975646973,5.036377429962158,5.95855712890625,-9.225793838500977,-7.184100151062012,-4.189416408538818,0.2654630541801452,0.2266999930143356,0.139500007033348,0.0734499990940094,0.1386999934911728,0.2116000056266784,0.2346500009298324,0.2500999867916107,0.264849990606308,0.2838808894157409,0.0490771830081939,0.286522626876831,0.5459743738174438,0.153899997472763,0.0305000003427267,0.2930000126361847,0.8114374279975891,11.733547850266476,13.999999999999998,10.151770321460816,14.0
21.077809_85.392112,21.0778,85.3921,1.392,131.205,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,21,29.7226,36.0,21.2524,45.0,15.582,7737.9542,73.0,9,Sala Shorea robusta,0.2381,20,19.77777862548828,0.4157397096415625,6,6.0,0.1280305874731452,0.7353327705729453,12,12.222222328186035,8,,,3.256049871444702,-15.703600883483888,-13.0407133102417,-12.447551727294922,1.9866893291473389,5.691305637359619,-8.239645957946777,-7.34940767288208,-6.252956867218018,0.2819579243659973,0.2161000072956085,0.128600001335144,0.064249999821186,0.1242500022053718,0.1841499954462051,0.2113499939441681,0.2233999967575073,0.2385500073432922,0.2693181931972503,0.0166097842156887,0.2852006256580353,0.553276538848877,0.1456000059843063,0.0260000005364418,0.2896000146865845,0.8352344632148743,12.016932192231733,13.999999999999998,10.951322428639934,14.0
21.078879_85.387094,21.0789,85.3871,1.771,117.236,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,26,20.21,25.4,14.4565,27.0,11.0613,3136.0885,78.0,5,Sala Shorea robusta,0.8077,19,19.55555534362793,0.4969039949999476,6,6.0,0.1340245897124668,0.6544035097714253,11,12.0,12,,,1.2286889553070068,-16.38875961303711,-15.252581596374512,-15.160070419311523,3.0533559322357178,7.200767517089844,-8.653308868408203,-8.051814079284668,-5.599953651428223,0.2750163376331329,0.2383999973535537,0.1541499942541122,0.0813499987125396,0.1383499950170517,0.1986500024795532,0.2261500060558319,0.2384999990463256,0.2565500140190124,0.2148223668336868,0.0002096875687129,0.2657555937767029,0.4913240671157837,0.1554999947547912,0.0370000004768371,0.2797000110149383,0.7663403749465942,11.675700442384674,15.0,11.11145729088483,14.999999999999998
21.078934_85.390421,21.0789,85.3904,1.719,146.113,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,11,45.5165,47.2,34.5455,50.0,12.2115,1620.1973,78.0,5,Dheura_Anogeissus_latifolia,0.3636,21,21.0,0.0,6,6.0,0.2053946025431807,0.7044442475276527,8,8.11111068725586,12,,,3.404533863067627,-15.166666030883787,-13.74140167236328,-11.76213264465332,4.324682712554932,9.003425598144531,-8.65074348449707,-4.73797607421875,-4.326061248779297,0.3664015233516693,0.2238499969244003,0.1450999975204467,0.0740500018000602,0.1190500035881996,0.1651999950408935,0.1863999962806701,0.2045499980449676,0.2157000005245208,0.1700271666049957,-0.0450513549149036,0.2642150819301605,0.4684135019779205,0.1651999950408935,0.0287999995052814,0.3199000060558319,0.8348150253295898,8.450001843298557,12.0,8.833664313320769,12.000000000000002
21.079134_85.389512,21.0791,85.3895,0.841,142.919,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,12,23.8603,26.8,19.25,31.0,20.5045,5807.8026,78.0,7,Sala Shorea robusta,0.3333,20,20.22222137451172,0.6285393610547179,7,6.55555534362793,0.128890523329492,0.7290091201080413,15,14.777777671813965,13,,,2.8643622398376465,-14.974519729614258,-14.057644844055176,-12.11015796661377,3.756525754928589,10.202524185180664,-6.880926132202148,-3.855120897293091,-3.12440037727356,0.219869390130043,0.2161500006914138,0.122649997472763,0.0559000000357627,0.124899998307228,0.1913499981164932,0.2197999954223632,0.2293000072240829,0.2460999935865402,0.3030259907245636,0.029520709067583,0.2947487235069275,0.6079943776130676,0.1564999967813491,0.0277999993413686,0.295199990272522,0.8278637528419495,14.54006656695667,16.0,13.546472354265699,16.0
